player_id,player_name,age,nationality,team,jersey_number,position,height_cm,weight_kg,preferred_foot,club_name,market_value_eur,match_id,match_date,stadium,city,opponent_team,tournament_stage,match_result,goals_team,goals_opponent,minutes_played,goals,assists,shots,shots_on_target,expected_goals_xg,expected_assists_xa,key_passes,successful_passes,total_passes,pass_accuracy,dribbles_attempted,successful_dribbles,crosses,successful_crosses,tackles,interceptions,clearances,blocks,aerial_duels_won,aerial_duels_lost,recoveries,defensive_actions,fouls_committed,fouls_suffered,yellow_cards,red_cards,offsides,saves,save_percentage,punches,clean_sheet,goals_conceded,penalty_saves,distance_covered_km,sprint_distance_km,top_speed_kmh,accelerations,decelerations,stamina_score,player_rating,performance_score,offensive_contribution,defensive_contribution,possession_impact,pressure_resistance,creativity_score,consistency_score,clutch_performance_score,total_goals_tournament,total_assists_tournament,total_minutes_tournament,player_of_match_awards,tournament_rating
P00446,Andrew Adams,21,Scottish,Scotland,4,Defender,195,81,Right,Roma,31827715,M00008,2026-07-25,AT&T Stadium,Dallas,Ghana,Group Stage,L,0,1,85,0,0,0,0,0.0,0.0,0,72,90,0.81,0,0,2,0,4,3,5,1,0,0,8,13,1,0,0,0,0,0,0.0,0,0,0,0,9.0,0.8,29.5,22,25,96.5,8.2,83.8,57.1,99.0,17.7,99.0,28.0,99.0,55.9,0,0,224,0,7.9
P00462,Callum McTominay,26,Scottish,Scotland,20,Midfielder,187,77,Left,RB Leipzig,24763620,M00008,2026-07-25,AT&T Stadium,Dallas,Ghana,Group Stage,L,0,1,79,1,0,0,0,0.0,0.03,2,48,59,0.82,1,0,0,0,2,0,1,0,0,1,3,3,1,2,0,0,0,0,0.0,0,0,0,0,11.2,1.4,32.9,18,15,96.0,6.8,68.5,76.0,59.8,7.2,80.3,76.8,66.9,72.4,4,1,414,1,6.6
P00464,Scott Gallagher,29,Scottish,Scotland,22,Forward,177,78,Right,Bayern Munich,45919142,M00008,2026-07-25,AT&T Stadium,Dallas,Ghana,Group Stage,L,0,1,75,2,0,3,1,0.13,0.04,0,24,32,0.78,4,1,1,0,1,0,2,1,0,1,1,4,1,2,0,0,0,0,0.0,0,0,0,0,6.0,0.5,33.4,21,23,72.7,5.7,55.4,72.8,20.3,3.5,58.1,55.7,65.6,43.2,2,0,308,0,5.5
P00451,Liam Turnbull,31,Scottish,Scotland,9,Defender,183,76,Right,Arsenal,2354428,M00008,2026-07-25,AT&T Stadium,Dallas,Ghana,Group Stage,L,0,1,67,0,0,0,0,0.0,0.04,0,20,24,0.86,0,0,0,0,2,1,3,2,1,0,3,8,2,0,0,0,0,0,0.0,0,0,0,0,7.5,0.8,35.6,24,10,82.1,5.5,51.9,11.9,44.0,2.1,45.3,33.3,38.0,42.8,0,0,321,0,5.6
P00450,Graeme Doak,31,Scottish,Scotland,8,Defender,181,74,Right,FC Basel,2909646,M00008,2026-07-25,AT&T Stadium,Dallas,Ghana,Group Stage,L,0,1,81,0,0,0,0,0.0,0.0,1,28,31,0.92,0,0,0,0,1,1,6,3,1,0,2,11,0,2,0,0,0,0,0.0,0,0,0,0,11.1,1.5,30.8,22,16,93.5,5.3,54.3,10.0,59.1,3.1,29.7,31.3,63.2,48.0,0,0,433,0,5.4
P00447,Scott Patterson,23,Scottish,Scotland,5,Defender,197,79,Right,Partizan,2565981,M00008,2026-07-25,AT&T Stadium,Dallas,Ghana,Group Stage,L,0,1,88,0,0,2,0,0.0,0.0,0,27,35,0.79,0,0,3,1,4,0,4,0,3,0,6,8,0,0,1,0,0,0,0.0,0,0,0,0,9.9,1.2,30.3,23,30,97.3,6.2,67.0,24.5,36.4,2.8,37.8,27.3,48.1,62.1,1,0,298,0,6.1
P00466,Stuart McTominay,21,Scottish,Scotland,24,Forward,183,78,Right,PSV Eindhoven,42867706,M00008,2026-07-25,AT&T Stadium,Dallas,Ghana,Group Stage,L,0,1,77,1,0,3,1,0.0,0.0,4,30,38,0.8,4,2,0,0,2,0,0,1,1,1,1,3,1,1,0,0,1,0,0.0,0,0,0,0,9.1,1.1,30.3,17,18,87.9,8.2,80.1,91.1,11.9,9.1,83.9,73.1,87.7,56.5,4,1,578,1,8.0
P00449,Stuart Hendry,27,Scottish,Scotland,7,Defender,180,72,Left,Besiktas,16383295,M00008,2026-07-25,AT&T Stadium,Dallas,Ghana,Group Stage,L,0,1,42,0,0,0,0,0.0,0.0,1,16,19,0.89,0,0,2,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0.0,0,0,0,0,5.4,0.7,35.0,12,16,77.1,6.6,65.8,19.6,74.4,3.7,65.6,43.5,83.6,69.3,0,1,289,0,7.1
P00465,John Clark,23,Scottish,Scotland,23,Forward,186,78,Left,Marseille,11797911,M00008,2026-07-25,AT&T Stadium,Dallas,Ghana,Group Stage,L,0,1,27,0,0,2,0,0.01,0.01,1,7,9,0.81,1,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,0,0.0,0,0,0,0,2.9,0.3,33.1,6,5,82.5,6.0,59.1,81.8,31.2,1.7,64.7,82.0,80.2,40.7,3,0,183,0,5.9
P00457,John Armstrong,26,Scottish,Scotland,15,Midfielder,178,75,Right,Lech Poznan,78507696,M00008,2026-07-25,AT&T Stadium,Dallas,Ghana,Group Stage,L,0,1,14,0,0,0,0,0.01,0.01,0,17,20,0.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,3.0,0.4,33.8,5,8,99.0,7.4,72.7,94.8,59.6,3.8,99.0,99.0,97.1,46.2,0,0,477,0,7.9
P00458,Stuart Shankland,21,Scottish,Scotland,16,Midfielder,176,75,Left,Inter Milan,5410461,M00008,2026-07-25,AT&T Stadium,Dallas,Ghana,Group Stage,L,0,1,16,0,0,0,0,0.0,0.0,0,3,4,0.83,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0,0,0,0,3.0,0.4,31.7,2,4,83.9,6.3,61.0,71.0,67.7,0.7,74.4,79.6,60.4,61.8,0,0,122,0,5.8
P00459,Graeme Jack,27,Scottish,Scotland,17,Midfielder,169,70,Right,AC Milan,7629458,M00008,2026-07-25,AT&T Stadium,Dallas,Ghana,Group Stage,L,0,1,11,0,0,0,0,0.02,0.0,0,1,2,0.79,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3.0,0.4,29.1,6,2,94.2,5.5,56.0,26.4,23.7,0.1,31.8,43.3,37.7,64.6,0,0,75,0,5.2
P00453,Callum Christie,31,Scottish,Scotland,11,Defender,172,71,Right,Dinamo Zagreb,23551100,M00008,2026-07-25,AT&T Stadium,Dallas,Ghana,Group Stage,L,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,74.7,0.0,0.0,39.2,81.3,0.0,84.4,38.3,78.1,63.2,0,0,127,0,0.0
P00454,Kieran Dykes,25,Scottish,Scotland,12,Defender,181,80,Right,Red Star Belgrade,6791168,M00008,2026-07-25,AT&T Stadium,Dallas,Ghana,Group Stage,L,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,89.3,0.0,0.3,25.8,83.1,0.0,83.2,14.7,65.4,48.9,0,0,21,0,0.0
P00452,Ryan Forrest,26,Scottish,Scotland,10,Defender,180,75,Right,Manchester City,1383066,M00008,2026-07-25,AT&T Stadium,Dallas,Ghana,Group Stage,L,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,77.1,0.0,0.0,25.5,46.2,0.0,48.1,33.7,52.4,53.5,0,1,127,0,0.0
P00448,John Hanley,27,Scottish,Scotland,6,Defender,182,77,Right,Dinamo Zagreb,2633214,M00008,2026-07-25,AT&T Stadium,Dallas,Ghana,Group Stage,L,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,76.7,0.0,0.0,12.2,50.1,0.0,31.8,30.4,50.8,48.7,0,0,82,0,0.0
P00460,Liam Gallagher,28,Scottish,Scotland,18,Midfielder,188,82,Right,AC Milan,28597174,M00008,2026-07-25,AT&T Stadium,Dallas,Ghana,Group Stage,L,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,87.8,0.0,0.0,73.3,79.5,0.0,61.0,65.4,75.8,42.8,0,0,422,0,0.0
P00467,Graeme McGregor,31,Scottish,Scotland,25,Forward,188,78,Right,Midtjylland,4597115,M00008,2026-07-25,AT&T Stadium,Dallas,Ghana,Group Stage,L,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,71.2,0.0,0.0,45.9,10.6,0.0,28.9,48.5,50.8,69.6,0,0,163,0,0.0
P00463,Andrew Jack,22,Scottish,Scotland,21,Forward,181,72,Right,Sporting CP,20817586,M00008,2026-07-25,AT&T Stadium,Dallas,Ghana,Group Stage,L,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,89.6,0.0,2.8,60.9,37.4,0.0,73.6,87.8,68.2,44.7,1,2,178,0,0.0
P00461,Ryan Clark,23,Scottish,Scotland,19,Midfielder,187,81,Left,Red Star Belgrade,40640708,M00008,2026-07-25,AT&T Stadium,Dallas,Ghana,Group Stage,L,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,72.7,0.0,0.0,37.2,85.0,0.0,80.7,84.5,99.0,60.1,0,0,73,0,0.0
P00445,John Gilmour,26,Scottish,Scotland,3,Goalkeeper,188,82,Right,Arsenal,6966545,M00008,2026-07-25,AT&T Stadium,Dallas,Ghana,Group Stage,L,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,65.0,0.0,1.9,7.4,45.7,0.0,51.0,25.6,50.6,51.5,0,0,233,0,0.0
P00444,Scott McGregor,32,Scottish,Scotland,2,Goalkeeper,188,77,Right,Anderlecht,10797402,M00008,2026-07-25,AT&T Stadium,Dallas,Ghana,Group Stage,L,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,72.5,0.0,2.0,11.8,91.1,0.0,43.1,35.7,66.6,83.9,0,0,182,0,0.0
P00990,Aymen Adnan,25,Iraqi,Iraq,2,Goalkeeper,191,78,Right,Al-Hilal,27043637,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Nigeria,Group Stage,L,3,4,62,0,0,0,0,0.0,0.0,0,7,11,0.64,1,0,0,0,0,1,2,0,0,0,1,3,1,0,0,0,0,0,0.0,2,0,4,1,5.5,0.8,27.6,13,16,91.2,7.0,72.4,12.7,90.2,1.5,76.6,19.2,89.9,60.0,0,0,259,0,6.3
P00999,Ahmed Moutan,26,Iraqi,Iraq,11,Defender,187,80,Right,Al-Hilal,53746991,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Nigeria,Group Stage,L,3,4,71,0,0,1,0,0.01,0.0,1,50,62,0.81,0,0,0,0,1,2,0,1,2,1,7,4,0,0,0,0,0,0,0.0,0,0,0,0,8.6,0.8,32.0,25,20,97.5,7.5,75.2,72.2,99.0,13.7,93.2,41.3,90.1,54.2,0,0,503,0,7.4
P01005,Amir Majeed,27,Iraqi,Iraq,17,Midfielder,177,73,Right,Sydney FC,8190457,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Nigeria,Group Stage,L,3,4,69,0,0,0,0,0.19,0.0,2,32,39,0.83,0,0,1,0,4,2,3,0,0,0,1,9,1,2,0,0,0,0,0.0,0,0,0,0,6.5,0.8,31.4,12,14,87.1,6.4,64.8,72.9,64.9,4.9,70.4,66.0,76.5,40.2,1,0,271,0,6.3
P00997,Safaa Abbas,23,Iraqi,Iraq,9,Defender,176,74,Right,Al-Hilal,3042229,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Nigeria,Group Stage,L,3,4,73,0,0,0,0,0.0,0.0,1,27,34,0.81,1,0,0,0,3,0,2,1,1,2,2,6,2,1,0,0,0,0,0.0,0,0,0,0,7.1,0.9,32.2,32,18,81.0,6.5,62.1,17.0,65.1,3.9,39.3,38.8,56.3,53.9,0,0,145,0,6.4
P00992,Mohannad Al-Amiri,26,Iraqi,Iraq,4,Defender,186,80,Right,Western Sydney Wanderers,25133663,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Nigeria,Group Stage,L,3,4,77,0,0,0,0,0.0,0.02,0,54,72,0.75,0,0,2,0,4,2,1,1,0,2,7,8,1,1,0,0,0,0,0.0,0,0,0,0,8.0,0.7,31.5,24,21,82.1,6.3,67.3,53.0,79.8,9.5,84.3,39.9,83.2,36.6,0,0,122,0,5.6
P01002,Aymen Kasid,28,Iraqi,Iraq,14,Midfielder,181,75,Right,Ulsan HD,25276368,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Nigeria,Group Stage,L,3,4,90,0,1,3,0,0.0,0.1,4,62,85,0.74,2,0,0,0,2,1,0,1,2,0,6,4,0,0,0,0,0,0,0.0,0,0,0,0,11.2,1.1,29.6,23,22,96.1,6.8,67.3,94.9,67.4,15.4,99.0,90.1,90.5,55.3,0,2,363,0,7.0
P01007,Hussein Sadiq,25,Iraqi,Iraq,19,Midfielder,185,80,Left,Kawasaki Frontale,2919018,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Nigeria,Group Stage,L,3,4,86,0,0,2,0,0.03,0.0,1,31,37,0.85,1,0,1,0,2,2,0,1,0,0,3,5,2,0,0,0,0,0,0.0,0,0,0,0,10.8,1.0,34.8,25,12,90.6,5.5,54.2,35.3,43.8,3.7,48.1,29.7,58.5,47.6,1,1,294,0,5.1
P01010,Aymen Al-Khafaji,26,Iraqi,Iraq,22,Forward,184,83,Right,Al-Ahli,24086325,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Nigeria,Group Stage,L,3,4,75,0,0,3,1,0.02,0.0,1,24,33,0.73,2,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,3,0,0.0,0,0,0,0,6.1,0.7,30.9,22,27,90.1,5.6,53.2,69.2,15.8,5.5,71.7,69.1,79.5,32.2,5,0,493,0,5.7
P01013,Amir Adnan,26,Iraqi,Iraq,25,Forward,176,76,Left,Esteghlal,17633458,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Nigeria,Group Stage,L,3,4,83,0,0,1,0,0.04,0.02,2,28,34,0.84,3,1,1,0,1,0,1,0,0,0,3,2,1,0,0,0,1,0,0.0,0,0,0,0,9.3,0.9,31.3,18,16,80.3,6.2,65.2,67.1,17.3,6.6,38.1,58.4,58.9,60.3,2,0,276,0,6.0
P01001,Mohannad Al-Saadi,29,Iraqi,Iraq,13,Midfielder,175,79,Right,Ulsan HD,30647464,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Nigeria,Group Stage,L,3,4,90,0,0,1,0,0.0,0.13,3,74,87,0.86,3,1,1,0,3,0,0,1,1,0,3,4,2,0,0,0,0,0,0.0,0,0,0,0,10.9,1.6,30.1,22,18,92.6,6.5,67.9,99.0,85.0,19.0,53.2,87.9,82.8,41.3,1,2,408,0,6.0
P01008,Ahmed Hussein,26,Iraqi,Iraq,20,Midfielder,173,77,Left,Al-Duhail,9162130,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Nigeria,Group Stage,L,3,4,76,0,0,0,0,0.11,0.02,3,44,55,0.81,5,3,1,0,5,1,3,0,1,1,5,9,0,1,0,0,0,0,0.0,0,0,0,0,8.7,0.9,34.0,12,21,86.4,7.3,72.5,62.1,47.9,10.2,83.1,68.7,62.5,57.1,1,2,370,0,7.3
P00993,Aymen Attwan,27,Iraqi,Iraq,5,Defender,180,77,Right,Melbourne City,2781845,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Nigeria,Group Stage,L,3,4,25,0,0,0,0,0.01,0.0,0,5,7,0.84,0,0,0,0,1,2,1,1,0,0,3,5,0,0,0,0,0,0,0.0,0,0,0,0,2.6,0.3,31.0,4,4,85.2,5.9,62.7,29.8,46.4,1.3,40.3,43.9,56.0,90.0,0,0,403,0,6.4
P00995,Ali Mohanad,27,Iraqi,Iraq,7,Defender,188,84,Left,Melbourne City,4300161,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Nigeria,Group Stage,L,3,4,20,0,0,0,0,0.0,0.0,0,5,7,0.85,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0.0,0,0,0,0,2.1,0.3,36.1,8,3,86.6,5.7,55.7,23.4,49.9,0.6,48.4,16.7,41.1,64.0,0,0,365,0,6.1
P00994,Ibrahim Daoud,29,Iraqi,Iraq,6,Defender,180,78,Right,Yokohama F. Marinos,2124773,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Nigeria,Group Stage,L,3,4,14,0,0,0,0,0.0,0.0,0,4,5,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2.0,0.3,33.8,7,5,84.0,6.3,69.7,19.4,59.5,0.2,41.0,24.2,42.8,37.8,0,0,190,0,5.8
P01011,Ibrahim Sadiq,32,Iraqi,Iraq,23,Forward,175,73,Right,Bunyodkor,11418648,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Nigeria,Group Stage,L,3,4,21,0,0,1,0,0.03,0.0,0,3,5,0.79,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,2.3,0.3,31.2,3,5,87.8,7.0,69.6,87.8,28.6,0.3,63.9,63.6,63.0,76.4,1,0,183,0,7.1
P01003,Ibrahim Taher,31,Iraqi,Iraq,15,Midfielder,185,78,Left,Al-Nassr,3655581,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Nigeria,Group Stage,L,3,4,23,0,0,0,0,0.0,0.0,0,10,12,0.87,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0.0,0,0,0,0,3.0,0.3,34.3,3,4,89.3,6.4,60.2,38.8,46.6,0.6,51.7,40.0,61.6,51.3,0,0,229,0,6.1
P00996,Amir Younis,28,Iraqi,Iraq,8,Defender,177,73,Right,Pohang Steelers,2038987,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Nigeria,Group Stage,L,3,4,0,0,0,0,0,0.0,0.0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,62.2,0.0,0.0,26.6,36.7,0.0,34.5,48.1,44.3,62.0,0,0,294,0,0.0
P01012,Ali Hussein,24,Iraqi,Iraq,24,Forward,171,69,Right,Yokohama F. Marinos,3080894,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Nigeria,Group Stage,L,3,4,0,0,0,0,0,0.0,0.0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,78.6,0.0,0.0,49.9,23.8,0.0,38.4,39.5,35.8,70.3,0,0,129,0,0.0
P01004,Ali Al-Timimi,24,Iraqi,Iraq,16,Midfielder,187,80,Right,Erbil SC,5736751,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Nigeria,Group Stage,L,3,4,0,0,0,0,0,0.0,0.0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,63.3,0.0,4.6,80.6,63.7,0.0,57.8,46.6,87.5,58.9,2,0,423,0,0.0
P01000,Mustafa Natiq,29,Iraqi,Iraq,12,Defender,184,75,Left,Esteghlal,9993730,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Nigeria,Group Stage,L,3,4,0,0,0,0,0,0.0,0.0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,72.8,0.0,2.5,35.3,72.5,0.0,62.5,18.3,60.3,42.4,0,0,108,0,0.0
P00998,Hussein Ibrahim,29,Iraqi,Iraq,10,Defender,190,78,Left,Jeonbuk Hyundai,26452992,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Nigeria,Group Stage,L,3,4,0,0,0,0,0,0.0,0.0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,65.3,0.0,0.0,43.5,66.0,0.0,91.7,33.6,72.0,42.4,0,0,319,0,0.0
P01006,Safaa Al-Khafaji,20,Iraqi,Iraq,18,Midfielder,176,72,Right,Bunyodkor,18303109,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Nigeria,Group Stage,L,3,4,0,0,0,0,0,0.0,0.0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,78.7,0.0,0.0,86.3,42.5,0.0,55.0,53.8,94.6,74.6,0,0,35,0,0.0
P01014,Safaa Mhawi,26,Iraqi,Iraq,26,Forward,184,75,Left,Esteghlal,11619579,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Nigeria,Group Stage,L,3,4,0,0,0,0,0,0.0,0.0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,79.5,0.0,0.1,81.3,27.9,0.0,67.4,59.4,69.3,54.4,1,1,212,0,0.0
P01009,Mohannad Majeed,18,Iraqi,Iraq,21,Forward,187,75,Right,Al-Ahli,71687038,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Nigeria,Group Stage,L,3,4,0,0,0,0,0,0.0,0.0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,82.1,0.0,2.7,99.0,18.4,0.0,90.1,79.8,99.0,67.9,0,0,157,0,0.0
P00989,Mohannad Hussein,27,Iraqi,Iraq,1,Goalkeeper,187,73,Right,Ulsan HD,39256189,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Nigeria,Group Stage,L,3,4,0,0,0,0,0,0.0,0.0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,75.2,0.0,3.1,5.3,99.0,0.0,81.0,16.2,97.5,45.3,0,0,92,0,0.0
P00991,Ibrahim Mhawi,30,Iraqi,Iraq,3,Goalkeeper,190,81,Right,Kawasaki Frontale,47033556,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Nigeria,Group Stage,L,3,4,0,0,0,0,0,0.0,0.0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,57.7,0.0,3.1,4.5,99.0,0.0,92.8,19.9,93.0,59.6,0,0,331,0,0.0
P01068,Samuel Iwobi,28,Nigerian,Nigeria,2,Goalkeeper,194,83,Left,Gor Mahia,4031553,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Iraq,Group Stage,W,4,3,90,0,0,0,0,0.0,0.0,0,15,21,0.74,1,0,1,0,0,0,1,0,1,0,2,1,1,2,0,0,0,2,0.56,2,0,3,0,10.6,1.3,27.7,32,21,90.9,5.9,53.6,9.7,55.9,1.7,36.0,32.1,51.4,72.9,0,0,151,0,5.7
P01077,Ademola Dessers,27,Nigerian,Nigeria,11,Defender,180,71,Left,Orlando Pirates,19607318,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Iraq,Group Stage,W,4,3,79,0,0,1,0,0.0,0.0,1,54,65,0.84,1,0,0,0,4,0,1,1,1,0,4,6,3,0,0,0,0,0,0.0,0,0,0,0,9.7,0.8,31.4,22,16,87.9,6.8,67.5,51.8,99.0,11.6,96.8,28.8,65.6,65.3,1,1,476,0,7.0
P01092,Calvin Okafor,29,Nigerian,Nigeria,26,Forward,185,74,Left,Zamalek,3974269,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Iraq,Group Stage,W,4,3,75,0,0,2,0,0.1,0.16,0,12,19,0.66,0,0,1,0,0,0,0,0,1,0,2,0,1,2,0,0,1,0,0.0,0,0,0,0,7.9,1.0,32.5,22,17,92.6,6.0,61.2,56.1,25.2,1.5,49.4,53.4,48.5,60.6,3,1,542,0,5.7
P01088,Samuel Ejuke,29,Nigerian,Nigeria,22,Forward,183,76,Right,TP Mazembe,4469531,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Iraq,Group Stage,W,4,3,90,0,0,0,0,0.01,0.02,0,15,19,0.81,1,0,0,0,0,1,0,0,2,0,3,1,0,0,0,0,1,0,0.0,0,0,0,0,10.1,1.0,31.5,23,16,76.1,5.6,56.6,52.5,24.5,1.7,42.0,35.6,36.7,70.5,4,0,440,0,5.6
P01076,Moses Nwabili,23,Nigerian,Nigeria,10,Defender,184,74,Left,Mamelodi Sundowns,13284346,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Iraq,Group Stage,W,4,3,58,1,0,0,0,0.0,0.0,0,29,34,0.88,1,0,3,0,1,2,0,2,4,0,7,5,1,0,1,0,0,0,0.0,0,0,0,0,8.0,0.7,32.3,12,15,82.2,7.0,64.8,28.5,74.0,6.8,43.4,30.0,66.0,33.5,1,0,414,2,6.7
P01087,Victor Ajayi,23,Nigerian,Nigeria,21,Forward,181,75,Right,Raja Casablanca,5257395,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Iraq,Group Stage,W,4,3,90,0,0,3,1,0.01,0.0,0,39,45,0.88,0,0,0,0,1,0,0,0,1,2,0,1,2,0,0,0,1,0,0.0,0,0,0,0,9.1,1.2,28.2,30,18,87.6,7.0,77.1,67.7,30.7,4.1,78.9,85.0,55.9,52.6,2,0,243,0,7.0
P01089,Wilfred Agbadou,26,Nigerian,Nigeria,23,Forward,179,72,Right,Al Ahly,26979878,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Iraq,Group Stage,W,4,3,80,0,0,3,0,0.01,0.29,2,31,39,0.82,2,1,0,0,0,0,0,0,0,1,3,0,3,1,0,0,0,0,0.0,0,0,0,0,8.8,1.2,29.8,19,24,99.0,6.3,61.6,90.2,33.1,8.7,92.9,76.4,84.5,70.2,4,0,395,0,6.3
P01071,Samuel Simon,29,Nigerian,Nigeria,5,Defender,183,76,Left,JS Kabylie,7541969,M00009,2026-06-21,Lincoln Financial Field,Philadelphia,Iraq,Group Stage,W,4,3,82,0,0,0,0,0.0,0.0,0,23,32,0.73,0,0,0,0,2,2,4,1,2,4,3,9,3,2,0,0,0,0,0.0,0,0,0,0,8.5,1.0,30.6,22,15,89.4,6.0,56.6,21.4,56.0,2.9,57.9,17.2,46.4,50.3,0,0,304,0,6.7
